,iso,coords,id
2501,IND,"[23.093162909079805, 83.14945117514044]",8f3ca38a6114549
2502,IND,"[17.5697667687402, 78.3991339486594]",8f60b18649a6a61
2503,CHN,"[22.689649820750606, 113.15782030977283]",8f411d0acc9d39b
2504,THA,"[12.561568321053947, 101.44947910785993]",8f6588430776d00
2505,KHM,"[10.679906281775844, 104.20521502980988]",8f6585c454de09b
2506,LKA,"[5.970115942791969, 80.49408845200313]",8f61007934b0070
2507,IDN,"[-6.570412861568279, 107.49768154043885]",8f8c10d96b4daa4
2508,DZA,"[35.205322278775604, -0.581778969469003]",8f3823655058b0e
2509,CHN,"[39.19573500873556, 117.27855517328078]",8f318c3b5824a28
2510,DOM,"[19.60942169132468, -70.20344042462705]",8f4cf272c39dc18
2511,IDN,"[-3.823097805901408, 102.34638430327344]",8f8cf02140ab4c6
2512,CHN,"[22.87954038525762, 113.06455103888996]",8f411d7004c2ab5
2513,THA,"[12.619231771949927, 101.98928804081469]",8f658e398cb5768
2514,CHN,"[25.836848243917252, 119.5806419998776]",8f41b5b9540db10
2515,IND,"[17.38026455382734, 78.52367238786911]",8f60b52e9380650
2516,LKA,"[8.470115736636389, 81.19654697460315]",8f6113b868f535d
2517,IDN,"[-7.377054923795786, 110.48579229787171]",8f8d8c0aa071719
2518,IND,"[19.307713114512403, 73.08243828335279]",8f608b5aa61c199
2519,BRA,"[-7.763002229958713, -35.60920891259111]",8f818179c645a0a
2520,CHN,"[26.8709071655311, 118.99615333308091]",8f41b103584da41
2521,IDN,"[-8.090194041256225, 115.16995943403144]",8f8db5c63148d68
2522,IND,"[23.144539492513967, 72.44238501500706]",8f42cc4c90d26e8
2523,IND,"[24.123407944362974, 72.40531036972178]",8f42eb4c6451c14
2524,IND,"[24.0591044251402, 71.59322519402613]",8f42ea0cd092ccd
2525,NGA,"[4.862942286416615, 7.082771963003947]",8f82d84d63b0469
2526,NGA,"[4.839921741882351, 7.059751418469683]",8f82d84d588ac2e
2527,NGA,"[6.67808975777887, 3.279921405990791]",8f5882666ac5b2d
2528,THA,"[15.287450925093276, 98.41330744765494]",8f64a168cc1e860
2529,PHL,"[11.28150227130617, 124.9572742367315]",8f68632682ab812
2530,IND,"[22.286192249150584, 70.83615521689858]",8f42c39939a4d99
2531,CHN,"[23.212773593433155, 116.35072690135594]",8f41100d372db36
2532,MYS,"[5.383071222122645, 115.7398434676996]",8f681031624a513
2533,CHN,"[28.25154212027283, 109.7484938953369]",8f40024d60f6946
2534,IDN,"[-6.787072544859705, 108.18669494906429]",8f8c1690e716075
2535,VEN,"[7.641056229894545, -72.212930157039]",8f662b6e611b56e
2536,CHN,"[25.07279689006846, 113.35187329699042]",8f403498c774d15
2537,CHN,"[25.644699426885513, 119.29079645651927]",8f41b5b6b332895
2538,ALB,"[40.836148059313985, 20.197916669923906]",8f1ed465d72448a
2539,IDN,"[-8.806928185005752, 115.21139337844872]",8f95a4cabc594d8
2540,CHN,"[22.908590932977404, 115.92927475209086]",8f411036dc5c045
2541,TUR,"[41.040661843953444, 27.355679495657625]",8f1ec8188a40570
2542,NGA,"[6.502496597088481, 3.368270940807174]",8f589c9b3249a91
2543,AUS,"[-34.6993662635143, 138.6030684745128]",8fb9168d64b3574
2544,IDN,"[-8.7235537741839, 115.22083362331139]",8f95a4c1c864152
2545,BRA,"[-14.7616778553336, -57.25824015377379]",8f8ba0549430cb1
2546,TUR,"[38.43194473300564, 26.72565319081268]",8f3f66b81886383
2547,VEN,"[10.528658250509949, -71.65288202128403]",8f662c90b2482d4
2548,MYS,"[3.331103994087256, 113.71946628453716]",8f68a0852d598a8
2549,CHN,"[31.16292136936104, 121.58726883302984]",8f309948e0d44ce
2550,BRA,"[-6.22213128217808, -35.11191198225817]",8f819d3146f2162
2551,CHN,"[27.408687454834133, 114.59233859933727]",8f418c32e55b312
2552,THA,"[6.802657257491754, 101.02480435628637]",8f6518c08462730
2553,TUR,"[40.78378572007678, 30.024499072545836]",8f2d358b27942e3
2554,CHN,"[32.989197875347195, 113.23119539586114]",8f408690611004c
2555,CHN,"[23.171157496642522, 116.45996727154657]",8f411008162d191
2556,IDN,"[3.542312071265235, 98.51060426230076]",8f650d7aed00304
2557,IDN,"[-8.839267620706165, 116.32928361005125]",8f95a55722e6260
2558,BRA,"[-7.875875069752745, -35.25875586561007]",8f818386b39164e
2559,IND,"[12.85240838505729, 77.61097136359285]",8f618926a988648
2560,CHN,"[25.847183187663962, 114.88727602203187]",8f41a82ad36c8db
2561,NGA,"[5.464762717518825, 7.036188454578609]",8f82da39c79a983
2562,IND,"[20.490091414241018, 79.37454669460729]",8f3cb6ca33b1374
2563,DZA,"[34.95446472903872, -0.056100731744586]",8f380516019d348
2564,IDN,"[-7.539584519697845, 112.19539845495457]",8f8d85785a1d84a
2565,MYS,"[4.133160775271188, 113.89883571580675]",8f68a5c4c1982aa
2566,TZA,"[-3.387695181460501, 36.59463083966705]",8f96920a43b6d8c
2567,IDN,"[-6.140025760823357, 106.72041855849957]",8f8c1068cc4e14b
2568,MYS,"[5.732995748343503, 100.4966291860481]",8f651d18479cb89
2569,IDN,"[-9.815552170584048, 124.28862333191843]",8f94230ce4905b2
2570,CHN,"[24.161335528542786, 115.69255419522311]",8f4113714310a2c
2571,CHN,"[21.88832438053925, 111.83244071139008]",8f41084d4adeb2b
2572,TUR,"[37.48298225164741, 27.292571021644296]",8f3f628598c0c4d
2573,DOM,"[18.5666113446022, -69.96508390983527]",8f4cd421d762ca9
2574,TUR,"[38.94925021837112, 26.936995292704324]",8f3f645424de845
2575,PHL,"[15.330579521302054, 120.93713700271677]",8f69413a542639b
2576,NGA,"[7.312007657638778, 3.839545097379698]",8f588398a2618dc
2577,BRA,"[-1.134081791878122, -47.16573884296419]",8f807339b482530
2578,MYS,"[4.886087821718136, 118.131561880893]",8f68180b505d44a
2579,ALB,"[41.08427176164412, 20.051691321731486]",8f1ed4760b82d0b
2580,VEN,"[10.203616173559208, -71.27281007114892]",8f662cb6c6b5949
2581,IND,"[18.782461518321195, 84.44020993153514]",8f3c9c4188a4531
2582,IND,"[23.575584893021166, 72.95256374706297]",8f42cc2e14a56a0
2583,DOM,"[19.694199715179405, -71.48931285533583]",8f4c8826884b58e
2584,MYS,"[6.39440702944285, 99.85840133765524]",8f6519d58372128
2585,CHN,"[36.766813256696125, 117.8071032801077]",8f30a4091324232
2586,LKA,"[7.723059668676596, 81.67357392393113]",8f6110aeb62615d
2587,PHL,"[13.574000051335538, 123.30001904796806]",8f694b78d4103b0
2588,PHL,"[10.906935641282882, 123.37564989618342]",8f68620cc39e2ab
2589,BRA,"[-21.05559940457833, -41.96671158409289]",8fa880dac7ae41e
2590,IDN,"[0.646242447014242, 101.44170793286122]",8f652cc312c34e2
2591,IDN,"[-7.053896978779289, 110.48797063908266]",8f8d8c79031a134
2592,MMR,"[16.27536437831744, 95.6783249743354]",8f64ab08835202c
2593,IDN,"[-8.427856142910871, 114.15827092913176]",8f8da2892b10b43
2594,ALB,"[41.368981771899755, 19.449052334275233]",8f1ed4c5275d986
2595,MYS,"[4.920736785003098, 102.01164141363184]",8f6502aab4602d9
2596,THA,"[12.904317074399389, 102.29349277892504]",8f658e784cae6b4
2597,VEN,"[10.128150799069505, -70.04358204069628]",8f675e891db25a5
2598,IND,"[13.027025244876873, 80.14111706109587]",8f618c4ce81e1b3
2599,DOM,"[18.395438488394767, -70.14502054362708]",8f4cd091a1096b3
2600,TUR,"[36.831933137414296, 28.66410180036167]",8f3f630ddc06011
2601,PHL,"[16.089240712348886, 120.35630680561515]",8f6945231090416
2602,CHN,"[24.792076971983928, 113.29371457855432]",8f411a2c0a934f4
2603,VEN,"[10.166424300405156, -67.50356459052036]",8f674ece6c5d6b0
2604,THA,"[12.651223006424932, 102.18586259398383]",8f658e0d144c405
2605,VNM,"[11.554675191187124, 107.37608063372357]",8f65b000686c16a
2606,IND,"[12.836841181896773, 77.62918830660209]",8f618926e984a8e
2607,CHN,"[29.532097462834418, 119.44862398462702]",8f4190ca246b315
2608,IND,"[12.828504185292894, 80.23561460965755]",8f618c55abb062e
2609,BRA,"[-18.136860182927396, -48.054320219426856]",8fa8f1410361a29
2610,IND,"[28.655349943473542, 75.06877913153694]",8f3da4008b016d6
2611,CHN,"[35.74783116692659, 116.81142760996858]",8f30b5915c461b5
2612,DOM,"[18.809923927604103, -69.29250748332024]",8f4cf364548006e
2613,VNM,"[10.643773363273695, 105.05715187396552]",8f658485d62a120
2614,IND,"[22.27264223050958, 70.8114802632246]",8f42c399669999c
2615,IDN,"[-6.212282982574419, 106.95011087740528]",8f8c104cda9d391
2616,MYS,"[4.066043391565942, 101.26811297551158]",8f65015a4a96c1c
2617,CHN,"[23.098799445640207, 112.88316937425563]",8f411d6f11aaaca
2618,THA,"[9.610521486723481, 99.19470307163557]",8f643007382b172
2619,IDN,"[0.709927791678623, 101.5633120774809]",8f652cd83c41d04
2620,CHN,"[22.36293082564513, 113.31351668800747]",8f411d8810d2170
2621,BRA,"[-19.053216069829446, -57.664712075374375]",8fa8410e6d54d04
2622,IND,"[20.527082236186764, 74.54199911002524]",8f6099d93548b30
2623,IND,"[19.856117145709607, 74.02486294950832]",8f608a49514ec8b
2624,IDN,"[-6.590958593903214, 107.74042529470778]",8f8c16aaccc6540
2625,CHN,"[27.019468491801828, 114.32399322275204]",8f41ab6f3a40adc
2626,DOM,"[18.702351720753548, -68.49452723840665]",8f4cc611240aa12
2627,TUR,"[39.30325076341169, 26.703865452103695]",8f3f64c3085d745
2628,IDN,"[-7.509127140183104, 112.59723385281585]",8f8d85582348b92
2629,MYS,"[2.818198277757954, 101.64715336607144]",8f650510b2d4901
2630,THA,"[13.72331376573363, 100.36012491594754]",8f64a4b5288bb86
2631,PHL,"[14.916148899405837, 121.08773982254641]",8f694e9a238c871
2632,IND,"[12.942365191479208, 80.1863824864657]",8f618c452c1cba1
2633,THA,"[14.392460230782408, 103.09424166835247]",8f659881b2e849e
2634,IDN,"[-7.232366296727719, 108.9975864292312]",8f8d89d48192629
2635,IDN,"[-7.737728051376445, 114.02313916406622]",8f8db1b726c24db
2636,DZA,"[36.57180808878831, 3.859610115654191]",8f3874d43232606
2637,CHN,"[24.2799493426368, 118.08965279833161]",8f41a5542ce0023
2638,VNM,"[11.084482992602481, 107.65435167400122]",8f65b09110d5b88
2639,CHN,"[24.531358497552525, 107.43292631755725]",8f40281142025b4
2640,IDN,"[-6.095191804669563, 106.48546307177902]",8f8c13d6e7935a0
2641,IND,"[10.578948393211489, 77.45855754642889]",8f603032156086e
2642,PHL,"[13.023099935155377, 121.37404153382943]",8f69599b6c84695
2643,PHL,"[14.530617879275987, 121.14287528787649]",8f694ecec2d8b69
2644,PHL,"[7.353351821438953, 124.28793080577621]",8f6851ac201e944
2645,PHL,"[12.958184828067733, 124.11228135628556]",8f6865774aae362
2646,PHL,"[14.89522218039097, 121.07708348150364]",8f694e9b10532ee
2647,PHL,"[12.35757451384894, 121.96953167618872]",8f695962d199a6e
2648,PHL,"[10.802206436628525, 121.97286415123875]",8f68751a171c283
2649,BRA,"[-6.428489064886501, -34.9993136898493]",8f819d15eb8219d
2650,IND,"[22.473336735129372, 88.18909042783325]",8f3cf2c31c5a61b
2651,IND,"[22.7722581762009, 70.8529812411478]",8f42c0244711216
2652,BRA,"[-7.478414493290401, -38.95640556329072]",8f803601eadb2f1
2653,IDN,"[-6.241949494874285, 106.64095291596202]",8f8c106e4a11c59
2654,IND,"[20.17069775919789, 72.76034521173875]",8f42db88194cab4
2655,PHL,"[14.660428809698523, 121.00394912752509]",8f694ec25261726
2656,PHL,"[14.20672108104111, 120.97263040443818]",8f694e5a28a8198
2657,IND,"[26.506357288764374, 93.95120925342106]",8f3ced590d8a1b2
2658,IND,"[22.929125455481444, 88.42061547178153]",8f3cf2908cf3731
2659,IND,"[24.615509645997186, 76.17679045412265]",8f3d959a1cb0c05
2660,BRA,"[-7.540622444352785, -46.02319040902867]",8f8150602450da0
2661,IND,"[22.18090787396154, 82.11432748184363]",8f3ca242ddaa255
2662,IDN,"[-6.152909348446265, 106.52725960056459]",8f8c106cb06d31c
2663,CHN,"[29.223204418249853, 119.88385220583459]",8f4196b029518c1
2664,CHN,"[27.838041948893192, 120.68428065423383]",8f41b2c66133a28
2665,IND,"[21.213983379974284, 81.8606386434325]",8f3cb1563318cda
2666,DZA,"[36.2665609551064, 2.270328991084402]",8f3829dae516656
2667,CHN,"[27.18833361449651, 108.81988247645798]",8f400064260c88b
2668,ALB,"[40.73198679412061, 19.93117147035642]",8f1ed468d79c6e0
2669,NGA,"[6.507358320945002, 3.394164353656487]",8f589c980115514
2670,IDN,"[-5.052950855559788, 105.56668667609931]",8f8cad19464011a
2671,THA,"[14.677788017146675, 100.87225170403872]",8f64a448dd1e56e
2672,VNM,"[12.494102633697851, 107.6270962788192]",8f65b2141818998
2673,CHN,"[30.337483817583433, 112.18190498972365]",8f40a19a4b71cc1
2674,IND,"[21.123920337937665, 72.85367558015425]",8f42d9d4bcb10a8
2675,IDN,"[-6.414762418940863, 107.2245809178677]",8f8c105056abb22
2676,VNM,"[10.861016231807803, 105.47869128057016]",8f6584d4219c26c
2677,IND,"[23.536977789370077, 74.45260735192922]",8f42c9153a1166b
2678,VEN,"[9.693899092417196, -63.50923534172882]",8f5f4855980a853
2679,ALB,"[41.317995180487635, 19.46959677250352]",8f1ed4ceaad1199
2680,CHN,"[29.866493210334408, 109.99830221916658]",8f401339346b544
2681,IND,"[21.524521618964005, 73.01570819962424]",8f42ca4b685a506
2682,PHL,"[10.510603887101379, 123.7858618096055]",8f684481ecabca9
2683,THA,"[15.559280378117638, 102.4718970028774]",8f659bc52ca2ae5
2684,THA,"[12.768857925143886, 100.91528749089446]",8f6588688a92cf4
2685,BRA,"[-12.821380894010462, -38.431010517047206]",8f8116a1e45416e
2686,IDN,"[-7.114420213953817, 113.44921545295342]",8f8d8448bba8523
2687,IDN,"[-6.388031930908145, 106.31733812597287]",8f8c139721617a5
2688,IND,"[13.31292500717753, 74.80378292595583]",8f601e83299534a
2689,DZA,"[36.632282646529205, 3.349519217227752]",8f3829b5cb32383
2690,DZA,"[35.83902128031159, 0.137703163564451]",8f382e1a48d8750
2691,CHN,"[30.140956821212363, 121.20507659195974]",8f4b348490edc74
2692,IND,"[23.089884946871464, 75.7413349250777]",8f3d96ade473029
2693,MYS,"[4.207275186771702, 100.970308489501]",8f65014c45403b1
2694,THA,"[8.873762559785625, 98.32085182016374]",8f643182ca25802
2695,IND,"[9.714566724025232, 77.27209346053024]",8f60353866d3c8a
2696,THA,"[13.24852510967217, 101.17597695821696]",8f658a3339406c2
2697,THA,"[16.357779108762774, 103.9444089944288]",8f4169921645910
2698,CHN,"[22.305180613313354, 99.60480987651007]",8f406c0c50c8882
2699,VNM,"[18.619235048638302, 105.79391987782161]",8f41452e4641614
2700,IND,"[27.556221743272424, 77.68235352965263]",8f3da326ed5595b
2701,IND,"[17.495650677001862, 78.58017126933838]",8f60b52de89394e
2702,CHN,"[30.039183481410728, 112.29032866882218]",8f40a5381b6a535
2703,NGA,"[6.189372061646917, 6.655763258008257]",8f588b020784875
2704,IND,"[21.60044245872714, 69.64630254242476]",8f42c2d124c09a8
2705,THA,"[13.689865019865673, 99.92787962698355]",8f64a5d70196d94
2706,BRA,"[-6.77776175122242, -42.97521911410727]",8f8023d642d8c50
2707,IDN,"[-6.298680478067294, 106.82557580575939]",8f8c107ad09bb00
2708,IND,"[23.028522494689877, 76.67678401924826]",8f3d9062119520a
2709,VEN,"[8.467075199024848, -71.91129268621285]",8f662b83075b91a
2710,IDN,"[-7.103712866653817, 112.73093671577323]",8f8d80880a692a6
2711,LAO,"[16.540196517707543, 104.82499805954363]",8f416d4a6230a56
2712,IDN,"[0.150528168910944, 102.0732399405581]",8f8cd242485d322
2713,KHM,"[11.485240652782094, 104.88657807448776]",8f658461c1ad4de
2714,IDN,"[-6.84355515458522, 111.66891553280342]",8f8d8140b272703
2715,IDN,"[-7.977604999778046, 110.97529277579734]",8f8daa75c945866
2716,IND,"[9.157526559051338, 77.91592175639376]",8f6035936816535
2717,IDN,"[-6.313284602277061, 106.1313654953986]",8f8c138452b0080
2718,BRA,"[-13.021414701862808, -38.979470289192484]",8f8114625ae5819
2719,IND,"[22.705579971917768, 88.51867675236804]",8f3cf28f64148de
2720,IND,"[11.15562815496399, 77.34920256283303]",8f60339b46e2103
2721,IND,"[18.751721014775747, 73.80929494958252]",8f6088484073583
2722,LKA,"[8.45487694014842, 81.28004591937517]",8f61138e9d722ec
2723,MYS,"[5.083023011690653, 100.59922817924456]",8f65032d3124c21
2724,IND,"[27.888057586791827, 81.11991129261874]",8f3c36cf24dda42
2725,IDN,"[-8.798023892188738, 115.21323187676393]",8f95a4cab9424d8
2726,BRA,"[-13.415007186335245, -38.92676323186722]",8f811418378219a
2727,PHL,"[7.248853367612055, 124.37758810977391]",8f6851346001925
2728,PHL,"[15.259112407607734, 120.59665837280127]",8f6941199a2d6d2
2729,IND,"[9.48740579794753, 78.08784966856682]",8f6035d22d34c4a
2730,TUR,"[37.455257453721714, 27.243977060476055]",8f3f6285a7265a4
2731,IND,"[15.680170731969412, 77.78185937536824]",8f60a016ac24750
2732,PHL,"[10.378642106056136, 123.96713719772015]",8f684416629da83
2733,IND,"[12.95483955060927, 80.22414737155651]",8f618c4e4102711
2734,TUR,"[40.1752657515426, 26.54494530611221]",8f1eca034813a1c
2735,CHN,"[27.964914679966757, 114.40413466769778]",8f4188989702c14
2736,PHL,"[9.764167180867918, 122.47161153789209]",8f6871523c58d1d
2737,IND,"[30.34338553028428, 77.86718229803128]",8f3d1067695a08b
2738,IND,"[16.942900145209478, 82.25030103033632]",8f3c9278c6e99ab
2739,IND,"[18.626546085486346, 73.37588068372278]",8f60886024b2c2c
2740,IND,"[28.714936784527467, 77.08224540020566]",8f3da18c0310702
2741,IDN,"[-5.541679573198166, 119.91250557983753]",8f95003a928d599
2742,THA,"[6.334125306801357, 101.72215029663364]",8f651c40435acd2
2743,CHN,"[24.643849843659385, 118.46358914375453]",8f41a091a6c6aa9
2744,PHL,"[15.17602885744844, 120.59791215539155]",8f69410b3ce4a82
2745,IND,"[17.31638301257582, 78.5915719906512]",8f60b5254a89285
2746,DOM,"[17.98750708696707, -71.17696831946085]",8f4cd2880b2b472
2747,IND,"[22.641975871575077, 74.51452689682762]",8f42cba83ca1935
2748,IDN,"[-4.820250294878868, 104.83657184883747]",8f8ca990a50032e
2749,IND,"[28.615871380402996, 77.04344448351793]",8f3da11210cc725
2750,IDN,"[-6.198332241967882, 106.53489993887206]",8f8c106cdb64749
2751,MYS,"[4.789725960278842, 103.30368548929047]",8f65064f6851a33
2752,IND,"[26.871375383693522, 76.350835180428]",8f3da2280b0619b
2753,THA,"[17.563280343610064, 102.50566564942235]",8f64b6af66de429
2754,IDN,"[-2.35666236742337, 115.39956940302542]",8f6898c949281ad
2755,THA,"[16.029535248390758, 105.13320412085102]",8f416dda66922a9
2756,BRA,"[-16.394102747955777, -39.206384585230204]",8fa596d6b32d429
2757,TUR,"[41.37660486735727, 27.352127479519417]",8f1ec88a8d5b3a0
2758,IDN,"[-3.300854065206638, 102.87955157814669]",8f8cf2b2a182d9e
2759,IND,"[17.083168652832892, 79.32529314275305]",8f60b58a82248d5
2760,IDN,"[3.721864877852505, 98.43486947540549]",8f650d6b3313799
2761,CHN,"[30.915271584118443, 119.99496647078884]",8f309e640666a6c
2762,VNM,"[10.377833383672186, 106.64200251269251]",8f65b530c7932e1
2763,IND,"[13.456254192403433, 77.77098383547812]",8f6016d61116590
2764,CHN,"[24.846400203382657, 110.79022280116044]",8f40228eb8aad65
2765,IDN,"[-6.931132355949741, 106.76835737121881]",8f8c10b8144ba8c
2766,THA,"[13.668674361665142, 102.52898310694064]",8f659d0e0746849
2767,IDN,"[-3.994176593102137, 104.13467608959496]",8f8cf69ac055025
2768,KHM,"[10.538533446841306, 104.42485272431111]",8f65a36da4f129d
2769,TUR,"[39.486434414867475, 26.973491003782787]",8f3f64993a76331
2770,DOM,"[18.767352989910705, -69.99206757120409]",8f4cd4332b41888
2771,CHN,"[23.05646093517836, 108.02560037414744]",8f4153404c54703
2772,VNM,"[21.033759150380064, 106.1362961538998]",8f415cb36ad5aa4
2773,BRA,"[-13.974697470431664, -38.95017968360395]",8f81326e35b4602
2774,DZA,"[36.15972533619455, 1.443032279737638]",8f382889b46ca9c
2775,GTM,"[14.518436651899046, -90.19500557739565]",8f6d29a8530e74b
2776,IND,"[10.071536083074099, 77.35001507986298]",8f6035612b61805
2777,IND,"[19.76859831089797, 74.46136448960469]",8f609d38aaec501
2778,CHN,"[23.637930032057785, 116.54752733126483]",8f4112a25604bb4
2779,CHN,"[22.296557958428185, 112.5602610833395]",8f410ad1025a4b6
2780,PHL,"[6.797549240097164, 125.2819285489723]",8f685c6d160c0d9
2781,IND,"[16.392044276304045, 74.56927404271858]",8f60abd54b64693
2782,IND,"[26.935950352015492, 81.21488063920894]",8f3d8d188713128
2783,IND,"[21.802663305738673, 75.63546028398113]",8f609ac2186e750
2784,LKA,"[7.27245946032052, 79.85391807711112]",8f611c075136022
2785,CHN,"[23.183196057683357, 113.96685838711474]",8f411c652c11470
2786,LAO,"[15.234695027587694, 105.72077208339005]",8f6593c18dacd40
2787,CHN,"[28.214388917277706, 103.60517723692024]",8f40566742b221b
2788,IND,"[11.217429076206342, 78.89450570629427]",8f60360b4971ce5
2789,IND,"[23.325764694527237, 85.21811891763429]",8f3cae2610dec08
2790,BRA,"[-14.916694795015577, -39.45778937384287]",8f8130496425b19
2791,BRA,"[-14.196762731345878, -39.56361272537008]",8f813234a2a4a22
2792,VEN,"[9.554718528644296, -69.1729576873879]",8f67588b61b5610
2793,THA,"[13.631692114049667, 102.56843286860622]",8f659d00a0a34f3
2794,PHL,"[7.149002536172276, 125.55215475507185]",8f685c2d1304c83
2795,BRA,"[-11.237168521484989, -39.40961045375281]",8f8113bac38eb32
2796,PHL,"[14.814539508442133, 120.88645688262176]",8f6941689a8440d
2797,PHL,"[14.349323051035942, 120.87032175136193]",8f69432647602a0
2798,PHL,"[8.922512425961562, 125.46274992196402]",8f684386b5b056a
2799,PHL,"[18.083717580770426, 121.66261508273047]",8f696d4ec1ab2a0
2800,PHL,"[14.235206009680136, 121.12697569446469]",8f694e42256c0c1
